date,y
2019-07-30,19.82843299945613
2019-07-31,19.640747166263807
2019-08-01,19.77886749083089
2019-08-02,19.852953236412752
2019-08-03,19.820024384108116
2019-08-04,19.89108766174172
2019-08-05,20.002432163746214
2019-08-06,19.94875481261577
2019-08-07,19.70868734257043
2019-08-08,19.79632344651724
2019-08-09,19.82284720480303
2019-08-10,19.746022090799663
2019-08-11,19.77729314681393
2019-08-12,19.853070130349675
2019-08-13,19.767852241181732
2019-08-14,19.499766093330493
2019-08-15,19.562115181613382
2019-08-16,19.56504120533596
2019-08-17,19.46505545435734
2019-08-18,19.47219144998888
2019-08-19,19.521344983383045
2019-08-20,19.405460292711453
2019-08-21,19.10113202244682
2019-08-22,19.120219103987225
2019-08-23,19.0715687876838
2019-08-24,18.91060693639912
2019-08-25,18.84654379168254
2019-08-26,18.81375953815516
2019-08-27,18.605026818284927
2019-08-28,18.19713852759912
2019-08-29,18.10253603423673
2019-08-30,17.931035407912802
2019-08-31,17.639407495364026
2019-09-01,17.43856116289046
2019-09-02,17.264894522536956
2019-09-03,16.913472153891252
2019-09-04,16.36359785631385
2019-09-05,16.13037959087098
2019-09-06,15.826385979136344
2019-09-07,15.41115219252059
2019-09-08,15.098286705112578
2019-09-09,14.826745970858234
2019-09-10,14.393937306418897
2019-09-11,13.78122174111948
2019-09-12,13.505415610120911
2019-09-13,13.180392201131715
2019-09-14,12.766542998768848
2019-09-15,12.477851424825632
2019-09-16,12.25314723130133
2019-09-17,11.889202559769034
2019-09-18,11.366241773057412
2019-09-19,11.19946377984606
2019-09-20,11.000677706196957
2019-09-21,10.72781061233807
2019-09-22,10.592038940462956
2019-09-23,10.529110305000676
2019-09-24,10.3325148043446
2019-09-25,9.97907588870233
2019-09-26,9.980557256292006
2019-09-27,9.94538427148516
2019-09-28,9.828236199460306
2019-09-29,9.83725856609995
2019-09-30,9.90545997386476
2019-10-01,9.82395043520642
2019-10-02,9.567589366398384
2019-10-03,9.646638103752275
2019-10-04,9.668514154898526
2019-10-05,9.587402566329038
2019-10-06,9.611473197605664
2019-10-07,9.67426812568959
2019-10-08,9.567916548594424
2019-10-09,9.26874604552322
2019-10-10,9.28888615613829
2019-10-11,9.237962946989942
2019-10-12,9.07264171415541
2019-10-13,9.00376864137002
2019-10-14,8.967677867677518
2019-10-15,8.759323700822277
2019-10-16,8.35780926742188
2019-10-17,8.277909991754555
2019-10-18,8.131692924079248
2019-10-19,7.877991274600726
2019-10-20,7.728999906587572
2019-10-21,7.622995276725148
2019-10-22,7.355970345659901
2019-10-23,6.907627406857171
2019-10-24,6.792892562021074
2019-10-25,6.623540155886964
2019-10-26,6.357686334339761
2019-10-27,6.206903931600846
2019-10-28,6.107525856528545
2019-10-29,5.853796737678289
2019-10-30,5.423443447222963
2019-10-31,5.32926154904326
2019-11-01,5.180816708637958
2019-11-02,4.934017858736067
2019-11-03,4.798311869652279
2019-11-04,4.708064424118605
2019-11-05,4.455784445692451
2019-11-06,4.0177604221928735
2019-11-07,3.905703590944435
2019-11-08,3.728495207828427
2019-11-09,3.441793196321205
2019-11-10,3.2552467917767345
2019-11-11,3.103883146247149
2019-11-12,2.7813229315483285
2019-11-13,2.265393405096906
2019-11-14,2.069734461476302
2019-11-15,1.805495866913775
2019-11-16,1.4308823405121327
2019-11-17,1.1582968195904622
2019-11-18,0.9256479021388212
2019-11-19,0.529480779671248
2019-11-20,-0.0494974170503788
2019-11-21,-0.2948997671245834
2019-11-22,-0.5930484001804848
2019-11-23,-0.98351079793862
2019-11-24,-1.2520307669753254
2019-11-25,-1.4592858241304656
2019-11-26,-1.8078096695507335
2019-11-27,-2.316507127194373
2019-11-28,-2.4691621279163165
2019-11-29,-2.6528370053693218
2019-11-30,-2.9084033828560845
2019-12-01,-3.0234518224343603
2019-12-02,-3.061012394628743
2019-12-03,-3.2264257073712788
2019-12-04,-3.5417930620069784
2019-12-05,-3.494407989375798
2019-12-06,-3.475069458088125
2019-12-07,-3.5285193430286474
2019-12-08,-3.4462538588656457
2019-12-09,-3.2951438029366
2019-12-10,-3.28420590898384
2019-12-11,-3.4389567411087247
2019-12-12,-3.249754062910963
2019-12-13,-3.110028499896922
2019-12-14,-3.0666503812034724
2019-12-15,-2.9126834696554216
2019-12-16,-2.71596207745828
2019-12-17,-2.68583512291489
2019-12-18,-2.8475093760029564
2019-12-19,-2.6903971866065737
2019-12-20,-2.6063714015608035
2019-12-21,-2.6401717760233803
2019-12-22,-2.5822135545319984
2019-12-23,-2.4972332605678904
2019-12-24,-2.5954041044399583
2019-12-25,-2.893897594353546
2019-12-26,-2.8782011694619385
2019-12-27,-2.936184934663955
2019-12-28,-3.108612506826724
2019-12-29,-3.18205311565121
2019-12-30,-3.217627190358499
2019-12-31,-3.41792444255993
2020-01-01,-3.8015219957955058
2020-01-02,-3.851503136757185
2020-01-03,-3.953874785464192
2020-01-04,-4.148123619120505
2020-01-05,-4.2201575136112695
2020-01-06,-4.231063800469383
2020-01-07,-4.384023078835618
2020-01-08,-4.698806330657409
2020-01-09,-4.660256573300742
2020-01-10,-4.656654247363313
2020-01-11,-4.730207783582692
2020-01-12,-4.669917886788464
2020-01-13,-4.540249219305503
2020-01-14,-4.547950655876291
2020-01-15,-4.716454469398386
2020-01-16,-4.53425839708716
2020-01-17,-4.393192527834005
2020-01-18,-4.338815148112219
2020-01-19,-4.163188652857944
2020-01-20,-3.9334715759275207
2020-01-21,-3.8586700225624666
2020-01-22,-3.9639806542065967
2020-01-23,-3.739130598736889
2020-01-24,-3.5766172453710743
2020-01-25,-3.522092649478988
2020-01-26,-3.3671437978030507
2020-01-27,-3.177904488491892
2020-01-28,-3.161841376257436
2020-01-29,-3.342145193348835
2020-01-30,-3.2061310083762287
2020-01-31,-3.1435486461149718
2020-02-01,-3.1970458877179717
2020-02-02,-3.1550333890016318
2020-02-03,-3.0803846194841444
2020-02-04,-3.1773108534285166
2020-02-05,-3.4658397101296483
2020-02-06,-3.430298669756019
2020-02-07,-3.457702399165788
2020-02-08,-3.588284429835292
2020-02-09,-3.608420317401343
2020-02-10,-3.579374095859534
2020-02-11,-3.704206926150711
2020-02-12,-4.002275691933169
2020-02-13,-3.9577226286364233
2020-02-14,-3.9578548896932544
2020-02-15,-4.043655064336424
2020-02-16,-4.002670633114756
2020-02-17,-3.8977153854877766
2020-02-18,-3.933723225479248
2020-02-19,-4.132183910572843
2020-02-20,-3.9795638124096495
2020-02-21,-3.8656127538317175
2020-02-22,-3.8338001699285256
2020-02-23,-3.67413082758566
2020-02-24,-3.4517753240799385
2020-02-25,-3.373857869587816
2020-02-26,-3.4638327993946545
2020-02-27,-3.209854571578292
2020-02-28,-3.0051360105433256
2020-02-29,-2.8920775125635245
2020-03-01,-2.6613413619809814
2020-03-02,-2.3783835341765105
2020-03-03,-2.2502470666939924
2020-03-04,-2.299955734567492
2020-03-05,-2.014912042728624
2020-03-06,-1.78520090684746
2020-03-07,-1.6540419770456325
2020-03-08,-1.4106399515280117
2020-03-09,-1.1188666529399889
2020-03-10,-0.9841154148987448
2020-03-11,-1.0277568231329104
2020-03-12,-0.7355978006409769
2020-03-13,-0.496243435548882
2020-03-14,-0.351602645323938
2020-03-15,-0.0897853327788062
2020-03-16,0.226176663999583
2020-03-17,0.3914454854934073
2020-03-18,0.3849018872423162
2020-03-19,0.7206771844477151
2020-03-20,1.0097933359526854
2020-03-21,1.2096699533916713
2020-03-22,1.5312501141908568
2020-03-23,1.9103118811313804
2020-03-24,2.1406250878128485
2020-03-25,2.199523882895426
2020-03-26,2.599492028679096
2020-03-27,2.949860022127173
2020-03-28,3.206370943647544
2020-03-29,3.578364974091339
2020-03-30,4.000147547982774
2020-03-31,4.264198832244316
2020-04-01,4.34679327705895
2020-04-02,4.759624667197765
2020-04-03,5.111534403442475
2020-04-04,5.358098852372562
2020-04-05,5.7088249435050304
2020-04-06,6.098518550741943
2020-04-07,6.320483261264386
2020-04-08,6.352118541135568
2020-04-09,6.706513330344454
2020-04-10,6.994133725493068
2020-04-11,7.172361813380851
2020-04-12,7.452636318886634
2020-04-13,7.77176130272287
2020-04-14,7.925042373095169
2020-04-15,7.89182138642992
2020-04-16,8.18700768012626
2020-04-17,8.422706487776443
2020-04-18,8.557703512156996
2020-04-19,8.804558091488408
2020-04-20,9.100872770561612
2020-04-21,9.242400070663422
2020-04-22,9.208558474159528
2020-04-23,9.513956383985771
2020-04-24,9.770025077608482
2020-04-25,9.934519637738312
2020-04-26,10.218639936758985
2020-04-27,10.558338770585088
2020-04-28,10.74747688134131
2020-04-29,10.763395520966949
2020-04-30,11.118503681815058
2020-05-01,11.421979156616567
2020-05-02,11.629340384279264
2020-05-03,11.949639023181067
2020-05-04,12.316838171899889
2020-05-05,12.523033809812596
2020-05-06,12.544088043643765
2020-05-07,12.891269357326989
2020-05-08,13.172997311436283
2020-05-09,13.3444471931542
2020-05-10,13.614763411079515
2020-05-11,13.918445747379534
2020-05-12,14.048565615424057
2020-05-13,13.982380857356455
2020-05-14,14.232944631691472
2020-05-15,14.41080657150952
2020-05-16,14.473562817232462
2020-05-17,14.633005160159511
2020-05-18,14.82643515050206
2020-05-19,14.84980231026383
2020-05-20,14.683237172345487
2020-05-21,14.842577015392049
2020-05-22,14.940984860211024
2020-05-23,14.938420713976802
2020-05-24,15.048717608234778
2020-05-25,15.210830454297026
2020-05-26,15.221918822266854
2020-05-27,15.062836068623056
2020-05-28,15.24962407193016
2020-05-29,15.395115176770886
2020-05-30,15.45840097835087
2020-05-31,15.65192073084415
2020-06-01,15.912737221436329
2020-06-02,16.03566061864909
2020-06-03,15.998791720734124
2020-06-04,16.315082489348647
2020-06-05,16.594013756157224
2020-06-06,16.791147731267138
2020-06-07,17.115305857493336
2020-06-08,17.49993744027578
2020-06-09,17.736337044317995
2020-06-10,17.79927953070224
2020-06-11,18.19866810523156
2020-06-12,18.54129285988367
2020-06-13,18.780455207504858
2020-06-14,19.123206765167893
2020-06-15,19.50176642426949
2020-06-16,19.7067722515823
2020-06-17,19.7129361315528
2020-06-18,20.030695967804668
